AgentId;TimeStep;OfferedPowerInMW;AwardedPowerInMWH;CostsInEUR;ReceivedMoneyInEUR
99990100004;946234805;;0.62;1.178;
99990100004;946238377;0.62;;;
99990100004;946238405;;0.62;1.178;
99990100004;946241977;0.62;;;
99990100004;946242005;;0.62;1.178;
99990100004;946245577;0.62;;;
99990100004;946245605;;0.62;1.178;
99990100004;946249177;0.62;;;
99990100004;946249205;;0.62;1.178;
99990100004;946252777;0.62;;;
99990100004;946252805;;0.62;1.178;
99990100004;946256377;0.62;;;
99990100004;946256405;;0.62;1.178;
99990100004;946259977;0.62;;;
99990100004;946260005;;0.62;1.178;
99990100004;946263577;0.62;;;
99990100004;946263605;;0.62;1.178;
99990100004;946267177;0.62;;;
99990100004;946267205;;0.62;1.178;
99990100004;946270777;0.62;;;
99990100004;946270805;;0.62;1.178;
99990100004;946274377;0.62;;;
