AgentId;TimeStep;OfferedPowerInMW;AwardedPower
201328000501;962819999;1560.0;
201328000501;962820004;;0.0
201328000501;962823599;1560.0;
201328000501;962823604;;0.0
201328000501;962827199;1560.0;
201328000501;962827204;;0.0
201328000501;962830799;1560.0;
201328000501;962830804;;0.0
201328000501;962834399;1560.0;
201328000501;962834404;;0.0
201328000501;962837999;1560.0;
201328000501;962838004;;0.0
201328000501;962841599;1560.0;
201328000501;962841604;;0.0
201328000501;962845199;1560.0;
201328000501;962845204;;0.0
201328000501;962848799;1560.0;
201328000501;962848804;;0.0
201328000501;962852399;1560.0;
201328000501;962852404;;0.0
201328000501;962855999;1560.0;
201328000501;962856004;;0.0
201328000501;962859599;1560.0;
201328000501;962859604;;0.0
201328000501;962863199;1560.0;
201328000501;962863204;;0.0
201328000501;962866799;1560.0;
201328000501;962866804;;0.0
201328000501;962870399;1560.0;
201328000501;962870404;;0.0
201328000501;962873999;1560.0;
201328000501;962874004;;0.0
201328000501;962877599;1560.0;
201328000501;962877604;;0.0
201328000501;962881199;1560.0;
201328000501;962881204;;0.0
201328000501;962884799;1560.0;
201328000501;962884804;;0.0
201328000501;962888399;1560.0;
201328000501;962888404;;0.0
201328000501;962891999;1560.0;
201328000501;962892004;;0.0
201328000501;962895599;1560.0;
201328000501;962895604;;0.0
201328000501;962899199;1560.0;
201328000501;962899204;;0.0
201328000501;962902799;1560.0;
201328000501;962902804;;0.0
201328000501;962906399;1560.0;
201328000501;962906404;;0.0
201328000501;962909999;1560.0;
201328000501;962910004;;0.0
201328000501;962913599;1560.0;
201328000501;962913604;;0.0
201328000501;962917199;1560.0;
201328000501;962917204;;0.0
201328000501;962920799;1560.0;
201328000501;962920804;;0.0
201328000501;962924399;1560.0;
201328000501;962924404;;0.0
201328000501;962927999;1560.0;
201328000501;962928004;;0.0
201328000501;962931599;1560.0;
201328000501;962931604;;0.0
201328000501;962935199;1560.0;
201328000501;962935204;;545.3377508560534
201328000501;962938799;1560.0;
201328000501;962938804;;151.51807257383007
201328000501;962942399;1560.0;
201328000501;962942404;;0.0
201328000501;962945999;1560.0;
201328000501;962946004;;0.0
201328000501;962949599;1560.0;
201328000501;962949604;;0.0
201328000501;962953199;1560.0;
201328000501;962953204;;245.30141977693893
201328000501;962956799;1560.0;
201328000501;962956804;;0.0
201328000501;962960399;1560.0;
201328000501;962960404;;0.0
201328000501;962963999;1560.0;
201328000501;962964004;;0.0
201328000501;962967599;1560.0;
201328000501;962967604;;0.0
201328000501;962971199;1560.0;
201328000501;962971204;;0.0
201328000501;962974799;1560.0;
201328000501;962974804;;0.0
201328000501;962978399;1560.0;
201328000501;962978404;;0.0
201328000501;962981999;1560.0;
201328000501;962982004;;0.0
201328000501;962985599;1560.0;
201328000501;962985604;;0.0
201328000501;962989199;1560.0;
201328000501;962989204;;0.0
201328000501;962992799;1560.0;
201328000501;962992804;;1560.0
201328000501;962996399;1560.0;
201328000501;962996404;;1430.3297589074264
201328000501;962999999;1560.0;
201328000501;963000004;;1560.0
