AgentId;TimeStep;OfferedPowerInMW;OfferedChargePrice;OfferedDischargePrice;AwardedChargePower;AwardedDischargePower;AwardedPower;StoredMWh;Revenues;Costs;Profit
7;599360401;;;;1133.3333333333333;-0.0;1133.3333333333333;22168.0;0.0;0.0;0.0
7;599363999;-1208.888888888889;1.7976931348623157e+308;1.7976931348623157e+308;;;;;;;
7;599364001;;;;1208.888888888889;-0.0;1208.888888888889;23256.0;0.0;0.0;0.0
7;599367599;-1435.5555555555554;1.7976931348623157e+308;1.7976931348623157e+308;;;;;;;
7;599367601;;;;1435.5555555555554;-0.0;1435.5555555555554;24548.0;0.0;0.0;0.0
7;599371199;-1360.0;1.7976931348623157e+308;1.7976931348623157e+308;;;;;;;
7;599371201;;;;1360.0;-0.0;1360.0;25772.0;0.0;0.0;0.0
7;599374799;-1133.3333333333333;1.7976931348623157e+308;1.7976931348623157e+308;;;;;;;
7;599374801;;;;1133.3333333333333;-0.0;1133.3333333333333;26792.0;0.0;0.0;0.0
7;599378399;-226.66666666666666;1.7976931348623157e+308;1.7976931348623157e+308;;;;;;;
7;599378401;;;;226.66666666666666;-0.0;226.66666666666666;26996.0;0.0;0.0;0.0
7;599381999;1040.4;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;599382001;;;;0.0;-1040.4;-1040.4;25840.0;0.0;0.0;0.0
7;599385599;1285.2;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;599385601;;;;0.0;-1285.2;-1285.2;24412.0;0.0;0.0;0.0
7;599389199;183.6;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;599389201;;;;0.0;-183.6;-183.6;24208.0;0.0;0.0;0.0
7;599392799;122.4;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;599392801;;;;0.0;-122.4;-122.4;24072.0;0.0;0.0;0.0
7;599396399;918.0;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;599396401;;;;0.0;-918.0;-918.0;23052.0;0.0;0.0;0.0
7;599399999;2080.8;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;599400001;;;;0.0;-2080.8;-2080.8;20740.0;0.0;0.0;0.0
7;599403599;2876.4;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;599403601;;;;0.0;-2876.4;-2876.4;17544.0;0.0;0.0;0.0
7;599407199;1407.6000000000001;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;599407201;;;;0.0;-1407.6000000000001;-1407.6000000000001;15980.0;0.0;0.0;0.0
7;599410799;1407.6000000000001;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;599410801;;;;0.0;-1407.6000000000001;-1407.6000000000001;14416.0;0.0;0.0;0.0
7;599414399;1591.2;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;599414401;;;;0.0;-1591.2;-1591.2;12648.0;0.0;0.0;0.0
7;599417999;2019.6000000000001;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;599418001;;;;0.0;-2019.6000000000001;-2019.6000000000001;10404.0;0.0;0.0;0.0
7;599421599;1162.8;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;599421601;;;;0.0;-1162.8;-1162.8;9112.0;0.0;0.0;0.0
7;599425199;1224.0;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;599425201;;;;0.0;-1224.0;-1224.0;7752.0;0.0;0.0;0.0
